facility,rating,review_text
부산교통공사영산대역,5,접근성이 좋아요 온도 조절이 잘 되어 있어요
부산교통공사영산대역,5,안전하게 느껴져요 의자와 테이블이 편안해요 편의성이 뛰어납니다 사생활이 잘 보호되어요
부산교통공사영산대역,4,기저귀 교환대가 청결해요 소음이 없어서 편안해요 수유실이 넓어서 좋아요
부산교통공사영산대역,5,조명이 적당해서 좋아요 안전하게 느껴져요
부산교통공사영산대역,4,청결하고 깔끔해요 대기 시간이 거의 없어요 소음이 없어서 편안해요 위치가 찾기 쉬워요
부산교통공사영산대역,5,안전하게 느껴져요 위치가 찾기 쉬워요 접근성이 좋아요 온도 조절이 잘 되어 있어요
부산교통공사영산대역,5,유모차를 놓을 공간이 충분해요 대기 시간이 거의 없어요 기저귀 교환대가 청결해요 안전하게 느껴져요 접근성이 좋아요
부산교통공사영산대역,4,유모차를 놓을 공간이 충분해요 사생활이 잘 보호되어요 위치가 찾기 쉬워요 접근성이 좋아요 조명이 적당해서 좋아요
부산교통공사영산대역,5,조명이 적당해서 좋아요 대기 시간이 거의 없어요 기저귀 교환대가 청결해요
부산교통공사영산대역,5,청결하고 깔끔해요 접근성이 좋아요
부산교통공사영산대역,5,접근성이 좋아요 직원이 매우 친절해요 유모차를 놓을 공간이 충분해요 청결하고 깔끔해요
부산교통공사영산대역,4,조명이 적당해서 좋아요 편의성이 뛰어납니다 청결하고 깔끔해요
부산교통공사영산대역,5,의자와 테이블이 편안해요 접근성이 좋아요 소음이 없어서 편안해요 대기 시간이 거의 없어요
부산교통공사장산역,1,대기 시간이 너무 길어요 온도 조절이 전혀 안돼요
부산교통공사장산역,1,시끄러워서 아이가 잘 못자요 청결하지 못하고 지저분해요 조명이 너무 어두워요 사생활 보호가 전혀 안돼요 직원이 불친절해요
부산교통공사장산역,3,위치를 찾기 어려워요 안전하지 않게 느껴져요 대기 시간이 너무 길어요 유모차를 놓을 공간이 부족해요 사생활 보호가 전혀 안돼요
부산교통공사장산역,1,접근성이 나빠요 수유실이 좁아서 불편해요 위치를 찾기 어려워요
부산교통공사장산역,1,시끄러워서 아이가 잘 못자요 안전하지 않게 느껴져요 조명이 너무 어두워요 수유실이 좁아서 불편해요 기저귀 교환대가 불결해요
부산교통공사장산역,1,온도 조절이 전혀 안돼요 유모차를 놓을 공간이 부족해요 사생활 보호가 전혀 안돼요 접근성이 나빠요 직원이 불친절해요
부산교통공사장산역,2,직원이 불친절해요 수유실이 좁아서 불편해요
부산교통공사장산역,2,안전하지 않게 느껴져요 유모차를 놓을 공간이 부족해요
부산교통공사장산역,1,위치를 찾기 어려워요 유모차를 놓을 공간이 부족해요
부산교통공사장산역,1,접근성이 나빠요 시끄러워서 아이가 잘 못자요
부산교통공사장산역,1,대기 시간이 너무 길어요 수유실이 좁아서 불편해요 조명이 너무 어두워요 청결하지 못하고 지저분해요 유모차를 놓을 공간이 부족해요
부산교통공사장산역,3,접근성이 나빠요 온도 조절이 전혀 안돼요
부산교통공사장산역,3,수유실이 좁아서 불편해요 접근성이 나빠요 의자와 테이블이 불편해요 안전하지 않게 느껴져요
부산교통공사장산역,1,수유실이 좁아서 불편해요 유모차를 놓을 공간이 부족해요
부산교통공사장산역,2,시끄러워서 아이가 잘 못자요 기저귀 교환대가 불결해요 유모차를 놓을 공간이 부족해요
부산교통공사장산역,3,대기 시간이 너무 길어요 기저귀 교환대가 불결해요 의자와 테이블이 불편해요 불편해서 불만족스러워요 직원이 불친절해요
부산교통공사장산역,5,소음이 없어서 편안해요 위치가 찾기 쉬워요
부산교통공사장산역,1,시끄러워서 아이가 잘 못자요 의자와 테이블이 불편해요 안전하지 않게 느껴져요 대기 시간이 너무 길어요 청결하지 못하고 지저분해요
부산교통공사장산역,2,사생활 보호가 전혀 안돼요 직원이 불친절해요
부산교통공사장산역,2,청결하지 못하고 지저분해요 위치를 찾기 어려워요 조명이 너무 어두워요 유모차를 놓을 공간이 부족해요 불편해서 불만족스러워요
부산교통공사중동역,2,직원이 불친절해요 사생활 보호가 전혀 안돼요 조명이 너무 어두워요 불편해서 불만족스러워요
부산교통공사중동역,3,수유실이 좁아서 불편해요 시끄러워서 아이가 잘 못자요 대기 시간이 너무 길어요 의자와 테이블이 불편해요
부산교통공사중동역,3,사생활 보호가 전혀 안돼요 온도 조절이 전혀 안돼요 수유실이 좁아서 불편해요 의자와 테이블이 불편해요 조명이 너무 어두워요
부산교통공사중동역,1,시끄러워서 아이가 잘 못자요 온도 조절이 전혀 안돼요 기저귀 교환대가 불결해요
부산교통공사중동역,2,직원이 불친절해요 온도 조절이 전혀 안돼요 위치를 찾기 어려워요 유모차를 놓을 공간이 부족해요 대기 시간이 너무 길어요
부산교통공사중동역,3,의자와 테이블이 불편해요 수유실이 좁아서 불편해요 청결하지 못하고 지저분해요
부산교통공사중동역,3,온도 조절이 전혀 안돼요 불편해서 불만족스러워요 안전하지 않게 느껴져요 위치를 찾기 어려워요
부산교통공사중동역,2,대기 시간이 너무 길어요 유모차를 놓을 공간이 부족해요
부산교통공사중동역,2,직원이 불친절해요 접근성이 나빠요
부산교통공사중동역,3,위치를 찾기 어려워요 조명이 너무 어두워요
부산교통공사중동역,2,수유실이 좁아서 불편해요 불편해서 불만족스러워요 청결하지 못하고 지저분해요 유모차를 놓을 공간이 부족해요
부산교통공사중동역,1,대기 시간이 너무 길어요 유모차를 놓을 공간이 부족해요 조명이 너무 어두워요 불편해서 불만족스러워요
부산교통공사중동역,2,조명이 너무 어두워요 안전하지 않게 느껴져요
부산교통공사중동역,3,온도 조절이 전혀 안돼요 위치를 찾기 어려워요 기저귀 교환대가 불결해요 안전하지 않게 느껴져요
부산교통공사중동역,1,대기 시간이 너무 길어요 불편해서 불만족스러워요
부산교통공사중동역,3,기저귀 교환대가 불결해요 직원이 불친절해요
부산교통공사중동역,1,접근성이 나빠요 시끄러워서 아이가 잘 못자요 수유실이 좁아서 불편해요
부산교통공사중동역,4,기저귀 교환대가 청결해요 사생활이 잘 보호되어요
부산교통공사중동역,2,온도 조절이 전혀 안돼요 직원이 불친절해요 사생활 보호가 전혀 안돼요
부산교통공사중동역,3,안전하지 않게 느껴져요 의자와 테이블이 불편해요 청결하지 못하고 지저분해요 직원이 불친절해요
부산교통공사해운대역,3,대기 시간이 너무 길어요 안전하지 않게 느껴져요 수유실이 좁아서 불편해요
부산교통공사해운대역,1,의자와 테이블이 불편해요 접근성이 나빠요 직원이 불친절해요 유모차를 놓을 공간이 부족해요
부산교통공사해운대역,1,유모차를 놓을 공간이 부족해요 의자와 테이블이 불편해요 대기 시간이 너무 길어요 시끄러워서 아이가 잘 못자요 접근성이 나빠요
부산교통공사해운대역,1,기저귀 교환대가 불결해요 안전하지 않게 느껴져요 수유실이 좁아서 불편해요
부산교통공사해운대역,3,접근성이 나빠요 유모차를 놓을 공간이 부족해요
부산교통공사해운대역,1,유모차를 놓을 공간이 부족해요 사생활 보호가 전혀 안돼요
부산교통공사해운대역,4,의자와 테이블이 편안해요 편의성이 뛰어납니다 사생활이 잘 보호되어요 온도 조절이 잘 되어 있어요 접근성이 좋아요
부산교통공사해운대역,1,청결하지 못하고 지저분해요 기저귀 교환대가 불결해요
부산교통공사해운대역,2,시끄러워서 아이가 잘 못자요 기저귀 교환대가 불결해요 접근성이 나빠요 청결하지 못하고 지저분해요
부산교통공사해운대역,2,안전하지 않게 느껴져요 접근성이 나빠요
부산교통공사해운대역,2,의자와 테이블이 불편해요 접근성이 나빠요 조명이 너무 어두워요
부산교통공사해운대역,2,직원이 불친절해요 불편해서 불만족스러워요 수유실이 좁아서 불편해요 사생활 보호가 전혀 안돼요 조명이 너무 어두워요
부산교통공사해운대역,2,조명이 너무 어두워요 직원이 불친절해요 접근성이 나빠요 온도 조절이 전혀 안돼요 위치를 찾기 어려워요
부산교통공사해운대역,3,유모차를 놓을 공간이 부족해요 의자와 테이블이 불편해요 직원이 불친절해요 위치를 찾기 어려워요 사생활 보호가 전혀 안돼요
부산교통공사해운대역,2,온도 조절이 전혀 안돼요 수유실이 좁아서 불편해요 조명이 너무 어두워요 시끄러워서 아이가 잘 못자요 유모차를 놓을 공간이 부족해요
부산교통공사해운대역,1,대기 시간이 너무 길어요 위치를 찾기 어려워요 조명이 너무 어두워요
부산교통공사해운대역,2,직원이 불친절해요 시끄러워서 아이가 잘 못자요 위치를 찾기 어려워요
부산교통공사해운대역,1,조명이 너무 어두워요 직원이 불친절해요 기저귀 교환대가 불결해요 안전하지 않게 느껴져요 대기 시간이 너무 길어요
부산교통공사해운대역,1,조명이 너무 어두워요 시끄러워서 아이가 잘 못자요
부산교통공사해운대역,1,조명이 너무 어두워요 안전하지 않게 느껴져요 위치를 찾기 어려워요 접근성이 나빠요
부산반여초등학교,3,직원이 불친절해요 접근성이 나빠요 대기 시간이 너무 길어요 불편해서 불만족스러워요 기저귀 교환대가 불결해요
부산반여초등학교,3,기저귀 교환대가 불결해요 사생활 보호가 전혀 안돼요 수유실이 좁아서 불편해요 위치를 찾기 어려워요 시끄러워서 아이가 잘 못자요
부산반여초등학교,3,수유실이 좁아서 불편해요 위치를 찾기 어려워요
부산반여초등학교,3,의자와 테이블이 불편해요 불편해서 불만족스러워요 접근성이 나빠요 안전하지 않게 느껴져요
부산반여초등학교,3,수유실이 좁아서 불편해요 기저귀 교환대가 불결해요 조명이 너무 어두워요 직원이 불친절해요 사생활 보호가 전혀 안돼요
부산반여초등학교,3,접근성이 나빠요 조명이 너무 어두워요 사생활 보호가 전혀 안돼요 온도 조절이 전혀 안돼요 대기 시간이 너무 길어요
부산반여초등학교,3,사생활 보호가 전혀 안돼요 불편해서 불만족스러워요 유모차를 놓을 공간이 부족해요 조명이 너무 어두워요
부산반여초등학교,1,청결하지 못하고 지저분해요 의자와 테이블이 불편해요 위치를 찾기 어려워요 사생활 보호가 전혀 안돼요
